city,price,lat,long,guests,pets_allowed,property_id,is_supperhost,host_number_of_reviews,host_rating,hosts_year,host_response_rate,is_guest_favorite,property_number_of_reviews,seller_id,state,country,num_images,cancellation_type,log_price,bedrooms,beds,bathrooms,property_type,has_ac,has_wifi,has_pool,has_kitchen,has_parking,amenities_count,poi_restaurants,poi_cafes,poi_transit,poi_bus_stops,poi_supermarkets,poi_total,data_source_type,walk_score,booking_hotel_count,booking_avg_rating,booking_total_reviews,booking_data_source,beds_per_bedroom,guests_per_bedroom,bathrooms_per_bedroom,host_quality_score,reviews_per_year,amenities_per_guest,premium_amenity_score,tourism_density,local_hotel_competition_quality,foodie_score,transport_score,cancellation_type_indexed,property_type_indexed,data_source_type_indexed,features,prediction,review_total,review_positive,review_negative,review_sentiment,rating_cleanliness,rating_communication,rating_checkin,rating_location,rating_value,review_advantages,review_disadvantages,review_suggestions
Paris,215.87,48.85263566900621,2.318492187270365,3,0,928851697118320254,0,5311,4.49,10,100,0,9,50502817,Ile-de-France,France,14,Full refund,5.379298095680316,1,1,1.0,entire_place,0,1,0,1,0,26,0.0,0.0,0.0,0.0,0.0,0.0,exact_grid,0.2,21,7.1571428571428575,148,exact_grid,1,3.0,1.0,0.6592,0.9,8.666666666666666,0,3.091042453358316,35.81395856112393,0.0,0.0,0,0,1,"{""vectorType"":""sparse"",""length"":45,""indices"":[0,1,2,5,6,7,8,10,11,12,13,14,16,18,20,27,28,29,30,31,32,33,34,35,36,38,39,44],""values"":[48.85263566900621,2.318492187270365,3,5311,4.49,10,100,9,14,1,1,1,1,1,26,0.2,21,7.1571428571428575,148,1,3,1,0.6592,0.9,8.666666666666666,3.091042453358316,35.81395856112393,1]}",720.7722286523621,16,14,2,0.738,4.1,4.7,4.2,4.7,4.4,Well Equipped (4x); Quiet Area (4x); Great Location (2x); Responsive Host (2x); Highly Recommend (2x),Dirty General (2x),[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.
Paris,318.0,48.8696,2.3699,4,0,867251904464621937,0,22,4.95,2,100,1,22,509554688,Ile-de-France,France,22,Full refund,5.765191102784844,3,3,1.0,entire_place,0,1,0,1,0,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.1,73,7.822580645161288,11130,exact_grid,1,1.3333333333333333,0.3333333333333333,0.696,11.0,9.0,0,4.304065093204169,72.88681136184215,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8696,2.3699,4,0,0,22,4.95,2,100,1,22,22,3,3,1,0,1,0,1,0,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.1,73,7.822580645161288,11130,1,1.3333333333333333,0.3333333333333333,0.696,11,9,0,4.304065093204169,72.88681136184215,60.04838709677419,16.096774193548384,0,0,0]}",595.1001900351889,22,22,0,1.0,5.0,5.0,5.0,5.0,4.8,Highly Recommend (4x); Spacious (4x); Will Return (4x); Perfect Stay (3x); Quiet Area (3x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,297.77,48.8549,2.3682,3,0,880462047308507179,0,36,4.86,2,100,1,36,512353870,Ile-de-France,France,20,Partial refund,5.6996740466116576,1,1,1.0,entire_place,0,1,0,1,0,21,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.2,61,7.99090909090909,5710,exact_grid,1,3.0,1.0,0.6888000000000001,18.0,7.0,0,4.127134385045092,69.12255762733103,60.04838709677419,16.096774193548384,2,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8549,2.3682,3,0,0,36,4.86,2,100,1,36,20,1,1,1,0,1,0,1,0,21,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.2,61,7.99090909090909,5710,1,3,1,0.6888000000000001,18,7,0,4.127134385045092,69.12255762733103,60.04838709677419,16.096774193548384,2,0,0]}",230.99586362101684,24,24,0,0.984,4.9,5.0,4.9,5.0,4.7,Responsive Host (6x); Will Return (6x); Great Location (4x); Great Host (2x); Very Clean (2x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California."
Paris,436.0,48.856,2.3665,4,0,1095839091884665133,1,443,4.72,11,100,0,3,20073379,Ile-de-France,France,22,No refund,6.07993319509559,1,1,1.0,entire_place,0,1,0,1,0,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.5,67,7.766666666666666,4666,exact_grid,1,4.0,1.0,0.9776,0.2727272727272727,9.0,0,4.219507705176107,65.61491056021023,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.856,2.3665,4,0,1,443,4.72,11,100,0,3,22,1,1,1,0,1,0,1,0,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.5,67,7.766666666666666,4666,1,4,1,0.9776,0.2727272727272727,9,0,4.219507705176107,65.61491056021023,60.04838709677419,16.096774193548384,1,0,0]}",547.9190826595911,3,3,0,1.0,5.0,5.0,5.0,5.0,5.0,Very Clean (2x); Great Host (1x); Will Return (1x); Responsive Host (1x); Well Equipped (1x),No issues identified,No issues identified - keep up the great work!
Paris,232.0,48.83555,2.35339,4,0,604997691749151091,1,39,4.9,3,100,0,39,454285681,Ile-de-France,France,7,Full refund,5.4510384535657,1,1,1.0,entire_place,0,1,0,1,0,21,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.7,43,7.958333333333332,6145,exact_grid,1,4.0,1.0,0.992,13.0,5.25,0,3.784189633918261,69.424972410578,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.83555,2.35339,4,0,1,39,4.9,3,100,0,39,7,1,1,1,0,1,0,1,0,21,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.7,43,7.958333333333332,6145,1,4,1,0.992,13,5.25,0,3.784189633918261,69.424972410578,60.04838709677419,16.096774193548384,0,0,0]}",424.9097650829858,24,23,1,0.911,4.9,4.9,5.0,4.9,4.7,Will Return (5x); Well Equipped (4x); Spacious (3x); Walkable (2x); Responsive Host (2x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,128.0,48.8715,2.3515,2,1,772309023125946843,1,78,4.9,3,100,1,78,485484872,Ile-de-France,France,20,Full refund,4.859812404361672,1,1,1.0,entire_place,0,1,0,1,0,35,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.1,134,7.227692307692307,9067,exact_grid,1,2.0,1.0,0.992,26.0,17.5,0,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8715,2.3515,2,1,1,78,4.9,3,100,1,78,20,1,1,1,0,1,0,1,0,35,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.1,134,7.227692307692307,9067,1,2,1,0.992,26,17.5,0,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0]}",182.86527426538217,24,23,1,0.924,4.8,5.0,4.9,4.9,4.8,Will Return (5x); Responsive Host (5x); Well Equipped (3x); Walkable (2x); Very Clean (2x),No issues identified,No issues identified - keep up the great work!
Paris,126.0,48.8532,2.3424,2,0,1038905827338722922,0,474,4.55,2,99,0,10,495824206,Ile-de-France,France,33,Full refund,4.844187086458591,1,1,1.0,entire_place,0,1,0,1,1,36,129.0,24.0,19.0,11.0,2.0,185.0,exact_grid,87.0,112,8.104838709677418,20766,exact_grid,1,2.0,1.0,0.661,5.0,18.0,1,4.727387818712341,80.57117798128783,153.0,30.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8532,2.3424,2,0,0,474,4.55,2,99,0,10,33,1,1,1,0,1,0,1,1,36,129,24,19,11,2,185,87,112,8.104838709677418,20766,1,2,1,0.661,5,18,1,4.727387818712341,80.57117798128783,153,30,0,0,1]}",337.09842006209436,10,8,2,0.595,4.1,4.5,4.6,4.5,4.0,Great Location (4x); Good Bed (1x); Responsive Host (1x),Too Small (2x); Dirty Bathroom (1x); Smell Issues (1x); Bugs Pests (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says."
Paris,277.16,48.8631,2.3546,4,0,818056067401997330,0,14236,4.22,9,86,0,15,50978178,Ile-de-France,France,21,No refund,5.628196487699606,1,1,1.0,entire_place,0,1,0,1,1,34,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.3,177,7.915151515151515,5268,exact_grid,1,4.0,1.0,0.5956,1.6666666666666667,8.5,1,5.181783550292085,67.82964973632319,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8631,2.3546,4,0,0,14236,4.22,9,86,0,15,21,1,1,1,0,1,0,1,1,34,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.3,177,7.915151515151515,5268,1,4,1,0.5956,1.6666666666666667,8.5,1,5.181783550292085,67.82964973632319,60.04838709677419,16.096774193548384,1,0,0]}",571.5793222173563,14,13,1,0.842,4.8,4.1,4.7,4.7,4.4,Very Clean (3x); Highly Recommend (2x); Walkable (2x); Well Equipped (1x); Perfect Stay (1x),No issues identified,No issues identified - keep up the great work!
Paris,356.28,48.8659,2.3367,2,0,39192734,0,14236,4.22,9,86,0,17,50978178,Ile-de-France,France,36,Partial refund,5.878519788091848,1,1,1.0,entire_place,0,1,0,1,0,15,118.0,44.0,10.0,11.0,2.0,185.0,exact_grid,88.4,116,7.015714285714286,13321,exact_grid,1,2.0,1.0,0.5956,1.8888888888888888,7.5,0,4.762173934797756,66.62944585640145,162.0,21.0,2,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8659,2.3367,2,0,0,14236,4.22,9,86,0,17,36,1,1,1,0,1,0,1,0,15,118,44,10,11,2,185,88.4,116,7.015714285714286,13321,1,2,1,0.5956,1.8888888888888888,7.5,0,4.762173934797756,66.62944585640145,162,21,2,0,1]}",289.9820753342045,16,15,1,0.873,4.5,4.2,4.5,4.9,4.1,Very Clean (3x); Well Equipped (2x); Very Comfortable (2x); Walkable (1x); Perfect Stay (1x),No issues identified,No issues identified - keep up the great work!
Paris,303.13,48.8732,2.3392,2,0,42875452,0,14236,4.22,9,86,0,42,50978178,Ile-de-France,France,29,No refund,5.717455241576844,1,1,1.0,entire_place,0,1,0,1,0,19,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.4,62,6.23448275862069,11366,exact_grid,1,2.0,1.0,0.5956,4.666666666666667,9.5,0,4.143134726391533,58.22052833459853,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8732,2.3392,2,0,0,14236,4.22,9,86,0,42,29,1,1,1,0,1,0,1,0,19,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.4,62,6.23448275862069,11366,1,2,1,0.5956,4.666666666666667,9.5,0,4.143134726391533,58.22052833459853,60.04838709677419,16.096774193548384,1,0,0]}",421.35613166062944,21,19,2,0.807,4.6,4.5,4.5,4.8,4.4,Will Return (3x); Very Clean (2x); Very Comfortable (2x); Good Value (1x); Beautiful Place (1x),Noise General (1x); Too Small (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California."
Paris,146.0,48.857,2.3745,4,0,1173055154308544331,0,1,5.0,8,100,0,1,399846512,Ile-de-France,France,13,No refund,4.990432586778736,1,1,1.0,entire_place,0,1,0,1,0,7,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.5,45,6.98695652173913,5069,exact_grid,1,4.0,1.0,0.7,0.125,1.75,0,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.857,2.3745,4,0,0,1,5,8,100,0,1,13,1,1,1,0,1,0,1,0,7,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.5,45,6.98695652173913,5069,1,4,1,0.7,0.125,1.75,0,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,1,0,0]}",705.2570075154551,1,1,0,1.0,,,,,,Quiet Area (1x); Well Equipped (1x),No issues identified,No issues identified - keep up the great work!
Paris,517.0,48.873,2.3416,6,0,940497189024183408,1,276,4.86,10,100,0,65,593333778,Ile-de-France,France,21,No refund,6.249975242259483,2,2,2.0,entire_place,1,1,0,1,0,39,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.0,122,7.6875,32889,exact_grid,1,3.0,1.0,0.9888,6.5,6.5,1,4.812184355372417,79.9571027824701,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.873,2.3416,6,0,1,276,4.86,10,100,0,65,21,2,2,2,1,1,0,1,0,39,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74,122,7.6875,32889,1,3,1,0.9888000000000001,6.5,6.5,1,4.812184355372417,79.9571027824701,60.04838709677419,16.096774193548384,1,0,0]}",966.9729280039998,23,23,0,0.985,4.8,4.8,4.7,4.8,4.6,Great Location (6x); Responsive Host (5x); Walkable (4x); Spacious (4x); Very Comfortable (3x),Noise General (2x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,116.0,48.85871,2.37541,2,1,17316722,0,2,4.0,2,100,0,2,20858683,Ile-de-France,France,8,Partial refund,4.762173934797756,1,1,1.0,entire_place,0,1,0,1,0,9,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.1,78,7.145714285714287,5310,exact_grid,1,2.0,1.0,0.6200000000000001,1.0,4.5,0,4.3694478524670215,61.29261738993263,60.04838709677419,16.096774193548384,2,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.85871,2.37541,2,1,0,2,4,2,100,0,2,8,1,1,1,0,1,0,1,0,9,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.1,78,7.145714285714287,5310,1,2,1,0.6200000000000001,1,4.5,0,4.3694478524670215,61.29261738993263,60.04838709677419,16.096774193548384,2,0,0]}",547.1019488164777,2,1,1,0.001,,,,,,Responsive Host (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!
Paris,224.98,48.85356,2.37064,3,0,1038522290460271737,1,192,4.73,3,100,1,84,456251316,Ile-de-France,France,16,Full refund,5.4204464997811,1,1,1.5,entire_place,0,1,0,1,0,25,0.0,0.0,0.0,0.0,0.0,0.0,exact_grid,1.1,77,7.2073170731707314,2549,exact_grid,1,3.0,1.5,0.9784000000000002,28.0,8.333333333333334,0,4.356708826689592,56.5331042091233,0.0,0.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.85356,2.37064,3,0,1,192,4.73,3,100,1,84,16,1,1,1.5,0,1,0,1,0,25,0,0,0,0,0,0,1.1,77,7.2073170731707314,2549,1,3,1.5,0.9784000000000002,28,8.333333333333334,0,4.356708826689592,56.5331042091233,0,0,0,0,1]}",789.0172023536925,24,22,2,0.844,4.9,5.0,4.9,4.7,4.8,Responsive Host (6x); Great Location (6x); Will Return (4x); Very Comfortable (4x); Very Clean (3x),Noise General (4x); Noise Street (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy."
Paris,171.05,48.8692,2.3494,2,0,41447606,1,1095,4.87,6,100,0,114,271963489,Ile-de-France,France,14,No refund,5.14778513224349,1,1,1.0,entire_place,0,1,0,1,1,39,93.0,19.0,6.0,4.0,3.0,125.0,exact_grid,88.2,293,7.439869281045751,8792,exact_grid,1,2.0,1.0,0.9896,19.0,19.5,1,5.683579767338681,67.56674439478508,112.0,10.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8692,2.3494,2,0,1,1095,4.87,6,100,0,114,14,1,1,1,0,1,0,1,1,39,93,19,6,4,3,125,88.2,293,7.439869281045751,8792,1,2,1,0.9896,19,19.5,1,5.683579767338681,67.56674439478508,112,10,1,0,1]}",175.5306213275409,24,21,3,0.753,4.9,4.8,4.9,4.8,4.6,Great Location (6x); Very Clean (4x); Responsive Host (3x); Highly Recommend (2x); Well Equipped (2x),Too Small (2x); Too Hot (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***"
Paris,636.0,48.86081,2.36167,6,0,6008098,0,31,4.9,10,100,1,31,8865586,Ile-de-France,France,24,Full refund,6.456769655572163,3,3,2.0,entire_place,0,1,0,1,0,47,41.0,26.0,4.0,4.0,3.0,78.0,exact_grid,81.7,138,7.142857142857142,5325,exact_grid,1,2.0,0.6666666666666666,0.6920000000000001,3.1,7.833333333333333,0,4.9344739331306915,61.28825547409912,67.0,8.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.86081,2.36167,6,0,0,31,4.9,10,100,1,31,24,3,3,2,0,1,0,1,0,47,41,26,4,4,3,78,81.7,138,7.142857142857142,5325,1,2,0.6666666666666666,0.6920000000000001,3.1,7.833333333333333,0,4.9344739331306915,61.28825547409912,67,8,0,0,1]}",196.415142174728,24,24,0,0.999,4.9,5.0,4.9,5.0,4.8,Quiet Area (8x); Very Comfortable (7x); Great Location (4x); Responsive Host (4x); Great Host (3x),Too Hot (1x),"[Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***"
Paris,154.0,48.87164,2.32586,2,0,660583102865952289,0,1784,4.07,3,100,0,24,204039138,Ile-de-France,France,19,Partial refund,5.043425116919247,1,1,1.0,entire_place,0,1,0,1,0,27,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.6,83,7.962000000000001,23753,exact_grid,1,2.0,1.0,0.6256,8.0,13.5,0,4.430816798843313,80.22118049445278,60.04838709677419,16.096774193548384,2,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.87164,2.32586,2,0,0,1784,4.07,3,100,0,24,19,1,1,1,0,1,0,1,0,27,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.6,83,7.962000000000001,23753,1,2,1,0.6256,8,13.5,0,4.430816798843313,80.22118049445278,60.04838709677419,16.096774193548384,2,0,0]}",323.32769899509435,24,22,2,0.844,4.8,4.8,4.8,4.9,4.5,Great Location (7x); Very Comfortable (6x); Highly Recommend (4x); Will Return (4x); Responsive Host (3x),Dirty General (1x); Plumbing Issues (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Plumbing Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water"
Paris,114.37,48.85823,2.37424,2,0,8631590,1,171,4.58,10,100,0,74,14015494,Ile-de-France,France,10,No refund,4.748144354939198,4,4,1.0,unique_stay,0,1,0,1,1,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.6,45,6.98695652173913,5069,exact_grid,1,0.5,0.25,0.9664,7.4,15.5,1,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,1,3,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.85823,2.37424,2,0,1,171,4.58,10,100,0,74,10,4,4,1,0,1,0,1,1,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.6,45,6.98695652173913,5069,1,0.5,0.25,0.9664000000000001,7.4,15.5,1,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,1,3,0]}",602.7352466908153,24,21,3,0.75,4.7,4.9,4.8,4.8,4.5,Responsive Host (6x); Highly Recommend (4x); Will Return (4x); Great Location (3x); Good Bed (2x),Too Small (3x); Hard To Find (2x); Too Hot (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Hard To Find]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***"
